Cycle_Index,Start_Time,End_Time,Test_Time (s),Min_Current (A),Max_Current (A),Min_Voltage (V),Max_Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh)
1064.0,,,14747103.046,-4.202,1.348,3.001,4.299,1.133,1.127,4.712,3.767
1065.0,,,14755412.171,-4.202,1.348,3.0,4.299,1.132,1.131,4.705,3.781
1066.0,,,14763719.484,-4.202,1.348,3.003,4.299,1.13,1.134,4.7,3.791
1067.0,,,14772025.921,-4.202,1.348,3.002,4.299,1.13,1.13,4.697,3.778
1068.0,,,14780353.359,-4.202,1.348,3.002,4.299,1.129,1.143,4.692,3.829
1069.0,,,14788707.921,-4.202,1.348,3.002,4.3,1.128,1.138,4.691,3.809
1070.0,,,14797036.421,-4.202,1.348,3.001,4.3,1.127,1.144,4.688,3.832
1071.0,,,14805375.796,-4.202,1.348,3.001,4.3,1.127,1.13,4.686,3.775
1072.0,,,14813684.046,-4.202,1.348,3.003,4.301,1.126,1.136,4.681,3.799
1073.0,,,14821985.359,-4.202,1.348,3.003,4.302,1.124,1.131,4.673,3.775
1074.0,,,14830278.296,-4.202,1.348,3.001,4.302,1.124,1.146,4.673,3.837
1075.0,,,14838533.234,-4.202,1.348,3.0,4.303,1.121,1.134,4.661,3.799
1076.0,,,14846837.234,-4.202,1.348,3.0,4.299,1.118,1.121,4.649,3.749
1077.0,,,14855099.984,-4.202,1.348,3.002,4.299,1.116,1.122,4.641,3.75
1078.0,,,14863355.796,-4.202,1.348,3.001,4.299,1.114,1.116,4.634,3.725
1079.0,,,14871623.109,-4.202,1.348,3.001,4.299,1.113,1.123,4.628,3.755
1080.0,,,14879847.109,-4.202,1.348,3.003,4.3,1.112,1.122,4.624,3.75
1081.0,,,14888073.609,-4.202,1.348,3.002,4.301,1.11,1.122,4.618,3.748
1082.0,,,14940113.171,-4.202,1.348,3.0,4.302,1.154,1.288,4.834,4.397
1083.0,,,14949414.671,-4.202,1.347,3.003,4.299,1.101,1.126,4.629,3.769
1084.0,,,14957916.234,-4.202,1.348,2.999,4.299,1.12,1.13,4.661,3.784
1085.0,,,14966233.546,-4.202,1.348,3.001,4.3,1.114,1.114,4.635,3.717
1086.0,,,14974559.046,-4.202,1.348,3.001,4.299,1.109,1.118,4.612,3.731
1087.0,,,14982860.484,-4.202,1.348,3.002,4.299,1.107,1.125,4.605,3.76
1088.0,,,14991165.546,-4.202,1.348,3.002,4.303,1.109,1.126,4.613,3.765
1089.0,,,14999437.796,-4.202,1.348,3.001,4.299,1.107,1.115,4.606,3.735
1090.0,,,15007774.734,-4.202,1.348,3.001,4.299,1.105,1.125,4.597,3.76
1091.0,,,15016107.421,-4.202,1.348,3.002,4.299,1.107,1.122,4.605,3.747
1092.0,,,15024391.484,-4.202,1.348,3.0,4.299,1.107,1.101,4.605,3.679
1093.0,,,15032682.421,-4.202,1.348,3.0,4.299,1.104,1.106,4.591,3.698
1094.0,,,15040971.359,-4.202,1.348,3.003,4.299,1.103,1.108,4.587,3.706
1095.0,,,15049272.296,-4.202,1.348,3.002,4.299,1.101,1.113,4.58,3.724
1096.0,,,15057479.484,-4.202,1.348,2.999,4.299,1.099,1.102,4.571,3.676
1097.0,,,15065718.359,-4.202,1.348,3.002,4.301,1.096,1.104,4.561,3.681
1098.0,,,15073964.109,-4.202,1.348,3.0,4.302,1.094,1.106,4.553,3.69
1099.0,,,15082171.421,-4.202,1.348,3.0,4.303,1.092,1.093,4.544,3.65
1100.0,,,15090396.109,-4.202,1.348,3.003,4.299,1.09,1.105,4.535,3.702
1101.0,,,15098621.734,-4.202,1.348,3.002,4.299,1.088,1.104,4.528,3.695
1102.0,,,15106862.046,-4.201,1.348,3.001,4.299,1.087,1.092,4.526,3.647
1103.0,,,15115069.984,-4.202,1.348,3.0,4.299,1.084,1.096,4.513,3.66
1104.0,,,15123297.796,-4.202,1.348,3.0,4.3,1.084,1.087,4.511,3.624
1105.0,,,15131492.796,-4.202,1.348,3.002,4.301,1.082,1.092,4.505,3.644
1106.0,,,15139655.234,-4.202,1.348,3.001,4.302,1.08,1.092,4.494,3.644
1107.0,,,15191648.296,-4.202,1.347,3.0,4.303,1.124,1.257,4.715,4.289
1108.0,,,16144889.421,-2.801,2.798,2.999,4.299,2.173,2.14,8.844,8.085
